frequencies,SPLs,Total,clarities,crests,SBs,CPPs,qdeltas,qcis
52,64,121,0.9819380077930249,2.135533737772058,-31.06241801366569,25.541470056695125,3.2599846663089265,0.39835919225342686
52,65,87,0.9820748957405596,2.183217524018381,-28.71235932628352,25.8010067578758,4.093829183895754,0.3959485132095826
52,66,14,0.9753202989776115,2.143494296340726,-29.193336600629962,27.002500432338984,4.028506129355197,0.3828554763347169
52,67,194,0.9798278701675615,2.2942268615217065,-29.64582561062333,25.536376821411952,3.735165497630645,0.3936599334249654
52,68,14,0.9886518139282614,2.122736187720939,-25.66276336291142,26.12713680498949,4.424386083781745,0.39810973524082494
52,69,47,0.9775079159575851,2.270002030139816,-26.609748963899733,25.210058190387635,6.1233857860262715,0.4013567614538231
52,70,44,0.978720470875856,2.316813483930983,-26.568941047175777,24.82498292228359,7.0900034509842795,0.42276088571251724
52,71,33,0.9879947526639237,2.2378333572903215,-22.373074594126763,27.618037202649404,6.385949873087384,0.3973884048555341
52,72,37,0.9858400378657247,2.33121136471363,-22.975242422840754,28.04797025494618,5.467197778054321,0.4106381486676915
52,73,49,0.9850170757152994,2.3426349376153333,-22.23524157930825,28.917896393278987,5.97828232811287,0.43519644730118545
52,74,28,0.9801251187671713,2.4189885044034005,-22.083207102044458,27.937461035736813,9.222616874637486,0.434477671859258
52,75,28,0.9768109719403401,2.516733587054962,-20.907116594866462,29.13323876946642,11.070224745516846,0.4553268749717076
52,76,44,0.9899061540894666,2.228321014633861,-20.321924601305053,29.45050861635279,6.092699404057623,0.4638364457249525
52,77,37,0.9827922059673343,2.3296134974231353,-20.012198926579114,29.953576259305407,7.4231361329633545,0.4588112222109301
52,78,39,0.98310058651832,2.3158750206726944,-19.59073879069678,30.340344693531716,7.063748765807112,0.47120573788373504
52,79,53,0.9805239188624706,2.2389486945151496,-20.324017495672926,30.54564638551889,6.923809741179209,0.4738650346444976
52,80,83,0.9826095158000415,2.216570890904585,-19.390047240222415,30.497184345675652,7.445416744210831,0.4504445652872777
52,81,38,0.9895136227930065,2.466773877233227,-16.378386860542513,31.177390633921306,9.167561065990219,0.4167594290773078
52,82,80,0.9856885525539062,2.5080122923367543,-16.453207525172484,31.07456516461099,10.142450541243749,0.4402163839282808
52,83,53,0.9758349682884808,2.7684485563501204,-15.031942977596652,30.320317278220088,12.42277496308958,0.457873631431861
52,84,91,0.9785800392666638,2.897085878598757,-14.770176207129065,30.697096173709724,11.270284214406491,0.47627539379747935
52,85,220,0.9777013501511604,2.787861724718031,-14.045980247319665,29.059002412593056,6.721333572153579,0.49824337198633073
52,86,38,0.9791349280496611,2.6541811918352907,-14.279782737720911,28.653298852076,6.253861740765396,0.5053815722313151
53,42,18,0.9673270978636775,1.5093657068320807,-15.625238516736005,18.419315488518635,2.0665172188724132,0.5135591101436919
53,45,28,0.9783493284564699,1.5446915087100161,-18.700143132973125,16.515614569750138,1.750155659035189,0.5029440576573557
53,47,31,0.9816920197113241,1.5456213240911865,-20.979273984152023,15.285981371277781,1.6151545687058968,0.488549206448386
53,48,18,0.9843007307022469,1.484359594031829,-22.143936667996684,17.351654574980515,1.6976787308731063,0.5019255858725429
53,49,11,0.9887589590331746,1.5442673562412308,-22.1221272079448,14.892610349272957,1.253348988274797,0.5084541805320067
53,50,41,0.9874683275946512,1.5429645254648199,-23.767870725906665,16.860506748433092,1.7611649360773116,0.5015640386514634
53,51,96,0.9850679646715729,1.6163655460638904,-24.85588835849032,17.815875029719308,2.382820940100842,0.49689490517294965
53,52,88,0.9891311265308277,1.5257717557269679,-25.65683803278401,17.80250582054822,2.3184654749900466,0.509153485372651
53,53,37,0.9877093345523619,1.4697096721077874,-26.878903362047453,19.142865545814526,1.3295953020627278,0.5064176418796761
53,54,19,0.9901129957321606,1.5907822669272198,-27.460479115478925,16.77652608893413,2.7531630995579666,0.4536945056755454
53,55,12,0.9775987276797959,1.6523089616841666,-28.59179765841398,19.884348629116417,2.262663547963134,0.45809910115065716
53,56,44,0.9839908077914816,1.6894211436256685,-29.52600483463855,19.67145380612753,3.3172557710044184,0.44340925908130563
53,58,57,0.9877862964053519,1.7637593373263734,-31.22058994594187,20.833850065009308,3.1416335983226786,0.4115166905368065
53,59,16,0.9740666075114817,1.9826816542581909,-31.424560084332768,18.07862039519954,3.9520779272656457,0.38982648183267127
53,61,22,0.974373941241701,2.1200998515297567,-32.496060465262346,21.099212575393715,3.689618357292535,0.3771460059435216
53,62,18,0.9829956504021129,2.228348136006961,-32.46290643139288,24.394490835394183,4.475638997449619,0.3674217976159143
53,63,8,0.9911801279483307,2.1845952899508907,-29.9187104811138,24.249456410694364,8.04988909865304,0.37985610735095654
53,64,22,0.9815084845480374,2.165896303645538,-27.141148532788034,26.441673901977722,7.0087558948105535,0.417938833095332
53,65,43,0.9748589228890991,2.253842851717911,-30.923527296347455,24.13986070198552,5.102551600109351,0.38438613067279254
53,66,38,0.9847075261466132,2.41595032298672,-33.732583697686096,23.999099059515476,2.7583938738558924,0.3839116220948828
53,67,102,0.9830227357858867,2.4553577887010576,-32.637919601488164,24.660823137875376,2.9925935443619274,0.4076170409760441
53,68,11,0.9769210420361047,2.3841252503027395,-31.715961525140827,24.935092302778123,3.1186594410586865,0.36862457830984713
53,69,10,0.9616423917685527,2.1317048174233575,-28.901715009527415,23.737480559974188,6.66783600271801,0.41346461239571763
53,72,7,0.9705274879817949,2.390983613734631,-26.969388546732723,24.861280159240643,10.525269979358466,0.44664881991785155
53,73,18,0.9883144698933457,2.5064569760830713,-24.12353039109245,28.14386135995634,7.79412122787331,0.44432062434421815
53,74,8,0.9653322569242534,2.5781982779715493,-22.883640642369876,28.604375273812778,11.038946185757549,0.4680821373864732
53,76,19,0.9738953900848017,2.5680966398708476,-21.51597866134814,28.230084527266662,10.065386741041728,0.4651188398131235
53,77,11,0.9702172761304106,2.262908696668315,-20.534584196940358,28.34986805514194,6.815831651459959,0.4468992071970663
53,80,14,0.9852067209459417,2.1085467471761214,-22.666432733941022,31.88692880244019,7.138315663708823,0.4639995931793006
53,81,27,0.9808293663537734,2.466310095758541,-20.73649267028755,29.294025272522152,11.441436343818827,0.47355357996715924
53,82,34,0.9862629772101524,2.284673085663155,-19.90430981865055,31.81544403919753,10.642574435123478,0.4706653971402895
53,83,73,0.9846013729271371,2.5300006682632707,-18.0884261076042,31.230799817122033,10.457683673559947,0.48751451522004857
53,84,23,0.9891528841006633,2.668589319525705,-18.417485308710457,31.037455569856903,10.56119529104233,0.5095168753153746
53,85,114,0.9756125321838097,2.6034338324954494,-17.083378433398916,29.362238440026104,8.424288417887555,0.5039076317849189
53,86,123,0.9821182110719252,2.4478337877241962,-16.30267366233478,30.102883145257763,5.898029341115511,0.5252998306013282
53,87,52,0.9695522566372875,2.2055973408205576,-16.145902020584423,29.126902909530234,3.6681010138489487,0.5439889019298916
54,46,17,0.9781496584688895,1.4720457065709855,-18.74407504547446,15.785101371567045,1.3947650226783725,0.4996028141733969
54,50,14,0.9853015654955348,1.4966608394553105,-22.734012745654027,16.384457221825272,1.8095524683800601,0.49844667919316044
54,53,13,0.9914735301986571,1.5590216552449385,-26.955184045214608,18.843890236654296,1.2936310041529824,0.47580706202129625
54,60,32,0.9853745354458585,1.651141683895279,-31.89301924094752,22.088358846566948,3.3865524600107895,0.35269291339322195
54,61,13,0.9896372284074383,1.727926401061176,-32.476869339454026,22.31924882897932,4.744643196560967,0.31446934899512546
54,66,17,0.9663013282576665,1.6755879973805732,-30.017172127503528,24.90233270635772,5.127082200323477,0.5089137656942984
54,67,15,0.9787232641762352,1.9813524750828366,-29.063661138627502,26.721883103021803,2.920216096862247,0.4203463037561003
54,68,53,0.9834355638965536,2.2113936782497783,-23.29543501193036,27.153772723492132,4.6184700124539715,0.39057702336264555
54,69,93,0.9889108658003413,2.1872032701787054,-23.00253899718377,27.305298347037148,4.598941768409958,0.4077824633610449
54,70,92,0.9890737310319481,2.217743168525803,-21.90026811927689,27.611002611200608,4.924155407945498,0.40269250330346634
54,71,35,0.9855851363145938,2.2555702776043502,-20.596116123261698,27.85206041204684,7.4588276591269995,0.4269258221670875
54,72,11,0.98848090892717,2.3657542770096827,-19.614932638149973,29.253100780933003,5.671101516878405,0.3934476779796272
54,73,20,0.9888321813693933,2.381731346957512,-18.850967898944592,30.77222354695713,9.903069587988275,0.4257269299859592
54,74,13,0.9911872176506634,2.3067166972781736,-19.031240712499333,30.70780337180414,5.9915584348221635,0.4096007779256054
54,75,12,0.9926832614227785,2.2648153457287266,-18.76982538483969,30.579524223589615,6.032682809805389,0.4357892642563508
54,76,37,0.9837337711348203,2.2847332541401415,-17.675259199979394,31.657534088485573,9.023375717504832,0.4400468954337868
54,77,16,0.9937762361068693,2.197965431763617,-17.646651826792507,32.750985168455344,5.584360133260136,0.46357250682314066
54,78,50,0.9918422070855876,2.339408974278799,-16.79787906922985,33.01551961007903,8.290729913428802,0.4731356277680027
54,79,45,0.9916522443659983,2.200278515581884,-16.740057037753967,33.71859191738758,7.114880796502297,0.48206731789858076
54,80,56,0.9903554710222549,2.2257050972954078,-16.250533369730768,33.36766713363693,7.975837254295831,0.47884062162180635
54,81,66,0.9904941846088734,2.2355090418896086,-16.50868509445372,33.16977105292126,8.260644156624478,0.48062752033828265
54,83,9,0.9865162372544674,2.5631743252582653,-16.35596948238682,32.31302654795691,11.967554978734336,0.46000358461711627
54,84,9,0.987593598462686,2.579609689523745,-16.43568924435978,33.16392922089861,12.03556874641582,0.4653122101546994
54,85,53,0.9923225729954525,2.585012522794606,-15.756563664776076,31.611813508876725,12.88715900078482,0.46135205307453697
54,86,51,0.9880143385991778,2.4979637821501592,-14.569617432157903,31.288088172555263,10.9727459779707,0.5038503690252798
54,88,15,0.9797259874305523,2.3466987134533492,-13.565793899032222,30.672762894600396,4.2331896863509195,0.5519079296549148
55,52,30,0.9869507527386496,1.500401730302483,-26.11963246191341,17.450108165590795,1.5433030480060181,0.49786962168208326
55,53,62,0.9909713833716457,1.507034297665517,-26.74612258145613,18.008482234620573,1.6647815556187437,0.5023017070698403
55,54,32,0.9903699695043116,1.5185265804554406,-26.97087695100155,18.6877283897253,1.5614446973371494,0.48541829455085594
55,55,23,0.9909385096372512,1.5627701051540672,-29.03002090776937,17.83198832232841,1.3845970732338857,0.5010295205784494
55,56,12,0.9901104465968653,1.6158403793278266,-29.652602383883632,18.429008790112086,4.17496860247872,0.4156816341351814
55,57,133,0.9919646706360793,1.5900912754410637,-30.447933950670564,19.62731067398002,3.0613706667514724,0.4174370648426819
55,58,65,0.992494387171255,1.6252546788413749,-31.42679364254412,18.137962553692304,1.7753302677767688,0.43827660167836846
55,59,44,0.9877620479669379,1.7080696073493984,-32.26766225534788,18.91593098144175,3.0752362752066187,0.37693049221638314
55,61,56,0.9872815057369099,1.789209203439532,-33.587905640072755,20.79515215262996,3.289105303808211,0.381829933109467
55,62,16,0.982393087754008,1.6950093240094524,-33.06972189922094,22.79993984297564,3.3372575811389016,0.38255417796098734
55,63,31,0.9849040715343986,1.8589524617791642,-30.768122470993266,23.925498860072373,3.29925968067948,0.39412655422082893
55,64,29,0.9886061324746933,1.9298932975890475,-28.930777452988117,25.75043886528671,4.509967774078568,0.39758674044955744
55,65,13,0.990522194809237,1.8953379305713478,-24.55560942360556,25.021026256685765,4.920103457770592,0.40785398740674866
55,66,13,0.9887855886904233,2.013300048529921,-24.02301109839547,26.43685732629639,6.464505335280854,0.3946839494760996
55,67,27,0.9876073052138208,1.9782760278226,-23.56684959878922,26.303165517799425,5.413043503742905,0.4231608976797685
55,68,75,0.9891541707899242,2.188876910807514,-24.19983034049264,27.479430702868868,5.034694431136642,0.39965933820763305
55,69,156,0.9798017972950768,2.207225365526542,-24.10770897323945,26.23241565741485,4.973212402235537,0.39764134396663153
55,70,38,0.9869161352990292,2.131776221508284,-22.0923977366203,26.929084766408806,6.860117087117492,0.4208356019827444
55,71,22,0.9852983385835445,2.2100155617632176,-21.107625522214725,28.533813859708154,6.453438303613723,0.40367095331340075
55,75,11,0.97504593425689,2.345329104178111,-18.306109687689172,31.494827686468085,10.902353922998916,0.45627289958357126
55,76,38,0.9858847987273401,2.3559771258198876,-17.11219958700933,32.33145196131164,9.53936771709638,0.45532530904942736
55,79,9,0.9849577563506723,2.7027280224541177,-14.092210172429638,33.074853105779106,10.321445467702015,0.5034219127356665
55,80,9,0.9905546781995007,2.6507079530696087,-14.119874142705733,30.868051876005147,9.468390723816322,0.5101368177103922
55,81,33,0.9861065659017366,2.3444719095901085,-15.239539763799703,31.79808130205312,9.137029873915486,0.48971639714557397
55,82,20,0.9921300648876865,2.3454488568480487,-16.183240780204617,33.08711479053073,9.947580465463062,0.4580818900354744
55,83,20,0.9905684468423303,2.465355290163322,-16.261259346269323,32.32029872303036,10.399557317983124,0.4589035642608851
55,84,8,0.9892735649886957,2.612570645017902,-16.259432740722985,33.29759360262661,11.950089559345951,0.457492484719785
55,86,8,0.9896452031552632,2.5818590276264235,-14.572554771688907,30.338578386978703,12.217237894544468,0.49093590689960154
55,87,71,0.9873510947020872,2.594885431615594,-13.831846153726078,31.833253762309404,9.90506898713116,0.5151772387827267
55,88,169,0.9836212811522747,2.4246748852109827,-13.811971701169496,30.80578499162864,4.717107224321217,0.5589611190717722
55,89,15,0.9900994801273229,2.454617810773457,-14.762136826611709,31.113924227487757,4.962734311734111,0.5567181539273779
56,59,13,0.9897600249697935,1.685640261909248,-32.23121205561341,15.859417628913974,2.739329841293203,0.4565558096901012
56,63,17,0.9848655730756376,2.2242124098885188,-35.444907519700365,20.444380032465148,3.342502359332537,0.41013202311678276
56,66,21,0.9886572999880274,2.0859547376336907,-35.295434991717485,22.56058843169917,5.5142167652695,0.3391861514131956
56,69,21,0.987222007278312,2.0037594293506973,-27.616589911266104,25.40055821897083,5.644551503411312,0.37580945917926867
56,70,29,0.9784940462918762,2.0096625781038058,-22.68491164027634,26.243611293988366,6.646230684880041,0.3920246490039867
56,71,20,0.9917002780910454,1.8247406981070353,-29.39514364013968,23.58040654657431,4.323862539229612,0.38667141527664306
56,75,20,0.9790144094174564,2.1107434600229396,-20.090057609679864,23.553944523885725,5.928421782762858,0.4223034831394885
56,76,10,0.9757630763306214,2.0484026683251,-19.642624952895147,24.249838874853204,6.220356929521087,0.44110903070213753
56,79,20,0.9856641324964693,2.3460147948470143,-16.866496367236703,29.396850753093858,9.102601683749674,0.461706439451123
56,80,30,0.987939090084768,2.2804913168802914,-15.365862064400481,30.78255332924617,10.06599148568397,0.47375753582291297
56,81,29,0.9895219817127012,2.2541916089574054,-14.613167663112689,31.151113922925948,10.51750109580669,0.4794765539950115
56,82,10,0.9907136553470153,2.187868249287334,-16.696510093843635,30.675900347234595,11.33657380431578,0.4663617110488709
56,83,20,0.9783878155669867,2.1358811348652154,-15.82977378943135,29.590290952227342,10.574428832472572,0.4694789169622966
56,85,10,0.9786119504807145,2.1361939534474095,-14.168903091134034,29.181876835666863,8.76328759064344,0.5041238379446354
56,86,10,0.9867925064317344,2.1832835369885704,-13.432341931235705,31.309268349199534,8.456858496313398,0.5035589861425945
