MIDI,dB,Total,Clarity,Crest,SpecBal,CPP,Entropy,dEGGmax,Qcontact,Icontact,HRFegg,maxCluster,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,maxCPhon,cPhon 1,cPhon 2,cPhon 3,cPhon 4,cPhon 5,cPhon 6
59,69,25,0.994271311,1.989116914,-33.79912756,22.0491066,0.03903,5.279774543,0.393399089,0.21857,-1.60569,3,0,1,40,0,0,3,0,0,41,0,0,0
59,70,13,0.963094764,2.062616921,-35.32043762,21.87858382,0.01972,4.722418059,0.332153145,0.20097,-0.43288,4,0,2,10,11,0,3,0,0,19,4,0,0
59,71,87,0.988030338,2.055913057,-31.96003622,25.15718696,0.12007,4.710217501,0.352377146,0.20612,-2.49985,3,0,0,28,0,0,3,0,0,28,0,0,0
59,73,27,0.992262946,1.870498933,-31.08890393,26.61921754,0,3.244428686,0.387213783,0.41419,-3.16292,1,6,0,0,0,0,1,4,2,0,0,0,0
59,74,23,0.990229419,2.042351836,-30.04750616,25.75414705,0,3.790991858,0.364238875,0.41133,-2.39962,1,15,8,0,0,0,2,3,20,0,0,0,0
59,75,23,0.990124349,2.098070998,-30.4349245,25.01048837,0,3.95449836,0.36610563,0.38488,-2.09335,2,7,22,0,0,0,2,4,25,0,0,0,0
59,76,13,0.994694584,2.150109877,-24.89485807,27.50872879,0,3.808970412,0.362848956,0.38076,-2.3062,1,5,3,0,0,0,2,0,8,0,0,0,0
59,77,25,0.994959113,2.108854122,-21.80978752,28.57821793,0,3.574521274,0.375197864,0.36533,-1.84536,2,0,8,0,0,0,2,0,8,0,0,0,0
59,78,11,0.994948617,2.108657638,-22.72851722,25.910514,0,4.449930033,0.363473912,0.4768,-3.05515,1,5,0,0,0,0,1,5,0,0,0,0,0
59,79,46,0.992827967,2.137554989,-23.84224339,27.07497328,0.00034,4.581503289,0.39792023,0.25903,-3.2633,3,13,14,56,0,0,3,0,23,60,0,0,0
59,80,39,0.99442307,2.214922987,-22.70963331,29.18545275,0.00897,4.595828399,0.402279719,0.21615,-1.68104,3,0,2,48,0,0,3,0,0,50,0,0,0
59,81,34,0.993876901,2.120903742,-23.0132723,29.13777014,0.11271,5.812353457,0.420090766,0.216,-3.31034,3,0,0,42,0,0,3,0,0,42,0,0,0
59,82,36,0.993675712,2.216422596,-22.1394858,31.21204793,0.0323,5.728526859,0.416612914,0.20356,-2.08595,3,0,0,94,0,0,3,0,0,94,0,0,0
59,83,47,0.993353797,2.313843164,-21.86327624,29.94362164,0,6.744327257,0.410770546,0.4592,-2.96971,1,4,0,0,0,0,1,4,0,0,0,0,0
59,84,67,0.992888098,2.075082275,-21.7436209,30.10190696,0,7.213684168,0.426922797,0.4171,-3.33394,1,7,0,0,0,0,1,4,3,0,0,0,0
59,85,90,0.991569644,2.246758097,-21.98916564,30.11096031,0,7.738533291,0.427598317,0.42538,-2.50928,1,23,7,0,0,0,1,26,4,0,0,0,0
59,86,57,0.989885054,2.244646258,-19.9708451,29.50566951,0.03509,8.442945376,0.449727323,0.42406,-3.14185,1,1,0,0,0,0,1,1,0,0,0,0,0
59,87,101,0.989058644,2.367540887,-18.34485897,30.490699,0.00722,8.488870165,0.455449411,0.41286,-2.48446,1,18,11,0,0,0,2,2,27,0,0,0,0
59,88,100,0.992545577,2.390436888,-16.00066523,30.71822918,0,8.747205838,0.457443988,0.39186,-2.20693,2,5,8,0,0,0,2,0,13,0,0,0,0
59,89,125,0.988576552,2.165764493,-17.56875325,30.86081006,0,8.955468697,0.472797375,0.3827,-2.09204,2,0,5,0,0,0,2,0,5,0,0,0,0
59,90,45,0.99112615,2.236665635,-17.78848361,32.06497012,0,9.230466894,0.47844916,0.48572,-3.30186,1,4,0,0,0,0,1,4,0,0,0,0,0
59,91,34,0.991527499,2.290634478,-17.50820618,31.16780227,0,9.874255625,0.49110764,0.35834,-2.48687,1,5,0,0,0,0,2,0,5,0,0,0,0
59,92,67,0.994015067,2.30626812,-17.8050089,32.45815609,0,10.34655522,0.495002926,0.28319,-3.1203,1,21,0,16,0,0,3,0,18,19,0,0,0
59,93,156,0.991410013,2.296506355,-16.61443263,33.06914881,0.0767,10.77990411,0.486037588,0.22148,-2.47383,3,1,0,13,0,0,3,0,0,14,0,0,0
59,94,145,0.993442087,2.354212452,-16.68132464,32.71882696,0.2039,10.92927281,0.50175614,0.21616,-3.38217,3,0,0,37,0,0,3,0,0,37,0,0,0
59,95,12,0.99549574,2.411650448,-16.51347489,34.48372535,0.01701,10.76984941,0.501917067,0.20298,-2.8697,3,0,0,87,0,0,3,0,0,87,0,0,0
60,50,17,0.989919467,1.633423429,-21.72467641,14.44631775,0,2.223313042,0.491262492,0.42251,-3.25867,1,9,0,0,0,0,1,5,4,0,0,0,0
60,53,19,0.993826854,1.612995418,-26.08874795,17.10969705,0,2.154308705,0.497981071,0.4447,-2.44624,1,13,5,0,0,0,1,18,0,0,0,0,0
60,55,20,0.994514099,1.534147674,-28.62188377,16.89460803,0.24083,2.071453821,0.490247949,0.42609,-3.2479,1,5,0,0,0,0,1,5,0,0,0,0,0
60,56,17,0.994841892,1.638386022,-29.77322868,17.90006336,0,1.937762645,0.470041531,0.44481,-2.37815,1,18,8,0,0,0,1,16,10,0,0,0,0
60,57,17,0.992378681,1.64142993,-31.15759943,19.15814296,0,2.374616025,0.482984925,0.48573,-3.15054,1,9,0,0,0,0,1,8,1,0,0,0,0
60,58,17,0.9949109,1.554585294,-30.36301482,18.84669921,0,2.097250914,0.492045209,0.40711,-2.35732,2,0,5,0,0,0,2,1,4,0,0,0,0
60,60,29,0.976376295,1.698990006,-32.22823354,20.6663264,0,1.960287598,0.491840124,0.50701,-3.78733,1,10,0,0,0,0,1,10,0,0,0,0,0
60,61,33,0.983586035,1.53667443,-32.57606014,19.89380647,0,1.979884986,0.485876836,0.3732,-2.49551,1,9,0,0,0,0,2,0,9,0,0,0,0
60,62,13,0.989260259,1.711159137,-32.89637621,20.60275462,0,3.845339688,0.362949363,0.3153,-2.94716,1,24,0,0,0,0,2,0,23,1,0,0,0
60,64,17,0.990645781,1.717424239,-33.23939322,22.14634853,0.40613,3.503120867,0.336634332,0.25285,-4.02081,3,1,0,2,0,0,3,0,0,3,0,0,0
60,65,12,0.964216385,1.910902041,-34.17653209,20.80388647,0.03751,5.094873304,0.422823349,0.21941,-3.81175,3,0,0,23,0,0,3,0,0,23,0,0,0
60,66,14,0.969928656,1.933762439,-32.51223273,23.22711276,0.08129,5.767324433,0.338860685,0.19938,-3.39892,3,0,0,74,0,0,3,0,0,74,0,0,0
60,70,12,0.994516035,1.96637558,-34.27942885,23.89680304,0,3.660175014,0.393048013,0.38556,-3.56669,1,5,0,0,0,0,1,5,0,0,0,0,0
60,72,35,0.986569629,2.03360596,-33.13663568,24.02595598,0,4.656783297,0.335843061,0.41214,-3.19624,1,16,0,0,0,0,1,15,1,0,0,0,0
60,73,108,0.991049401,2.028120139,-31.94210315,25.55256437,0,3.992360715,0.353520338,0.45436,-2.52295,1,17,3,0,0,0,1,20,0,0,0,0,0
60,74,119,0.994467253,2.077640016,-30.38513809,25.84180108,0.02175,3.88074188,0.361134234,0.49076,-3.41624,1,4,0,0,0,0,1,4,0,0,0,0,0
60,75,24,0.995230514,2.094268348,-29.86597367,25.98828309,0.00085,3.816306553,0.365639914,0.46606,-2.77773,2,10,23,0,0,0,1,31,2,0,0,0,0
60,76,34,0.994634146,2.163910317,-29.92494011,26.0197053,0,3.479729933,0.378351713,0.44475,-2.7647,1,9,0,0,0,0,2,3,6,0,0,0,0
60,77,59,0.990422584,2.171526638,-28.61627452,25.48730761,0,3.844800098,0.38815391,0.49207,-3.70613,1,17,6,0,0,0,1,23,0,0,0,0,0
60,78,36,0.995506093,2.253796183,-26.23034318,26.13436667,0,3.814561558,0.39237029,0.51527,-4.08112,1,26,0,0,0,0,1,26,0,0,0,0,0
60,79,24,0.993492378,2.273980605,-25.09837562,27.78314371,0,3.971634,0.401824706,0.39194,-2.75696,1,10,0,0,0,0,2,0,10,0,0,0,0
60,80,23,0.994971912,2.374770805,-23.02445815,27.90554198,0.01942,5.067967541,0.40629613,0.30236,-3.20752,1,10,0,0,0,0,2,0,10,0,0,0,0
60,81,24,0.996289738,2.422619957,-18.50564039,30.11447815,0.15363,4.327061795,0.405025018,0.27637,-3.35763,1,2,0,2,0,0,2,0,3,1,0,0,0
60,82,59,0.994119345,2.498968166,-18.46617557,29.31350271,0.26376,6.310899796,0.415390886,0.22585,-3.84295,2,0,5,4,0,0,3,0,0,9,0,0,0
60,83,36,0.99061478,2.506275247,-18.44451339,29.44809197,0.05543,6.47721513,0.421185212,0.2088,-3.46664,3,0,0,20,0,0,3,0,0,20,0,0,0
60,84,94,0.989283255,2.444068173,-18.33321368,29.8231352,0,6.890896837,0.434461985,0.41042,-3.38263,1,2,0,0,0,0,1,2,0,0,0,0,0
60,85,23,0.98304845,2.246648865,-19.01683678,28.36051132,0,7.982521398,0.441178207,0.41827,-2.98721,1,19,0,0,0,0,1,19,0,0,0,0,0
60,86,23,0.990930777,2.480594618,-17.45215733,30.63006047,0,6.773721494,0.435292767,0.41528,-2.31011,1,4,0,0,0,0,1,4,0,0,0,0,0
60,88,24,0.992656398,2.572309753,-17.48535127,30.29352931,0,8.167194803,0.457972017,0.43366,-1.70237,1,22,5,0,0,0,1,27,0,0,0,0,0
60,89,23,0.991427497,2.564371079,-17.40750422,31.83361656,0,8.695696572,0.461657497,0.53427,-2.85026,1,1,0,0,0,0,1,1,0,0,0,0,0
60,90,11,0.992366804,2.602793723,-17.18400475,31.69897515,0.03607,9.133550978,0.463478435,0.51134,-3.28771,1,28,4,0,0,0,1,32,0,0,0,0,0
60,91,36,0.995168307,2.604167882,-16.70939457,32.42848124,0,9.364884067,0.468937707,0.43459,-2.65724,1,10,0,0,0,0,2,4,6,0,0,0,0
60,92,93,0.994532046,2.591062293,-15.97277392,32.73758878,0,9.496553985,0.488171202,0.48575,-3.4343,1,13,3,0,0,0,1,16,0,0,0,0,0
60,93,142,0.991725431,2.510594062,-16.5309795,31.799017,0,9.976744264,0.505997581,0.52367,-4.34631,1,5,0,0,0,0,1,5,0,0,0,0,0
60,94,71,0.994117377,2.517567009,-16.26037501,32.83028994,0,9.982419092,0.507567116,0.38734,-2.63795,1,6,0,0,0,0,2,0,6,0,0,0,0
61,64,14,0.98741654,1.699882446,-34.8499558,21.34142921,0.001,4.581350427,0.435221992,0.33605,-3.23355,1,57,0,0,0,0,2,0,57,0,0,0,0
61,66,28,0.992754012,1.920686435,-31.92717708,24.39059132,0.27204,4.970331768,0.331669127,0.26403,-3.74257,1,3,0,3,0,0,3,0,0,6,0,0,0
61,67,27,0.985443275,1.928102707,-32.84707046,22.49527748,0.10337,3.846283959,0.362068696,0.24726,-3.18132,2,3,7,4,0,0,3,0,2,12,0,0,0
61,68,12,0.965913827,1.891328688,-34.55060456,19.94456061,0.00055,4.839977404,0.424530398,0.22118,-3.48121,3,0,0,51,0,0,3,0,0,51,0,0,0
62,66,12,0.991504899,1.576632002,-31.14988798,24.50487907,0,3.06949066,0.419829502,0.4322,-2.73377,1,17,0,0,0,0,1,17,0,0,0,0,0
62,67,15,0.974094539,1.790095753,-31.36597682,23.89179124,0,1.762300847,0.492488147,0.43788,-2.95999,1,30,0,0,0,0,1,30,0,0,0,0,0
