MIDI,dB,Total,Clarity,Crest,SpecBal,CPP,Entropy,dEGGmax,Qcontact,Icontact,HRFegg,maxCluster,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,maxCPhon,cPhon 1,cPhon 2,cPhon 3,cPhon 4,cPhon 5,cPhon 6
59,82,33,0.993675712,2.209120871,-22.1394858,21.21204793,0.11271,6.239461299,0.401440958,0.216,-3.31034,3,0,0,42,0,0,3,0,0,42,0,0,0
59,83,46,0.993353797,2.308133384,-21.86327624,19.94362164,0.0323,6.895284204,0.405970926,0.20356,-2.08595,3,0,0,94,0,0,3,0,0,94,0,0,0
59,84,66,0.992888098,2.077578567,-21.7436209,20.10190696,0,7.340955055,0.423424914,0.4592,-2.96971,1,4,0,0,0,0,1,4,0,0,0,0,0
59,85,91,0.991569644,2.246794981,-21.98916564,20.11096031,0,7.695488882,0.425164566,0.4171,-3.33394,1,7,0,0,0,0,1,4,3,0,0,0,0
59,86,56,0.989885054,2.248490104,-19.9708451,19.50566951,0,8.382739149,0.445559994,0.42538,-2.50928,1,23,7,0,0,0,1,26,4,0,0,0,0
59,87,102,0.989058644,2.368735025,-18.34485897,20.490699,0.03509,8.35036915,0.453215461,0.42406,-3.14185,1,1,0,0,0,0,1,1,0,0,0,0,0
59,88,100,0.992545577,2.390551052,-16.00066523,20.71822918,0.00722,8.595573424,0.455769442,0.41286,-2.48446,1,18,11,0,0,0,2,2,27,0,0,0,0
59,89,123,0.988576552,2.168261158,-17.56875325,20.86081006,0,8.860110704,0.467167323,0.39186,-2.20693,2,5,8,0,0,0,2,0,13,0,0,0,0
59,90,46,0.99112615,2.240061194,-17.78848361,22.06497012,0,9.097564735,0.472085512,0.3827,-2.09204,2,0,5,0,0,0,2,0,5,0,0,0,0
59,91,34,0.991527499,2.289670243,-17.50820618,21.16780227,0,9.402121455,0.488688242,0.48572,-3.30186,1,4,0,0,0,0,1,4,0,0,0,0,0
59,92,67,0.994015067,2.306932473,-17.8050089,22.45815609,0,10.04111538,0.492318943,0.35834,-2.48687,1,5,0,0,0,0,2,0,5,0,0,0,0
59,93,156,0.991410013,2.296085836,-16.61443263,23.06914881,0,10.61300318,0.484645624,0.28319,-3.1203,1,21,0,16,0,0,3,0,18,19,0,0,0
59,94,147,0.993442087,2.354196927,-16.68132464,22.71882696,0.0767,10.58231686,0.499967614,0.22148,-2.47383,3,1,0,13,0,0,3,0,0,14,0,0,0
59,95,11,0.99549574,2.409706735,-16.51347489,24.48372535,0.2039,10.49479298,0.502129726,0.21616,-3.38217,3,0,0,37,0,0,3,0,0,37,0,0,0
60,50,11,0.989919467,1.756660239,-21.72467641,4.446317746,0.01701,2.815363018,0.481551344,0.20298,-2.8697,3,0,0,87,0,0,3,0,0,87,0,0,0
60,53,12,0.993826854,1.733737309,-26.08874795,7.109697051,0,2.814698852,0.486624803,0.42251,-3.25867,1,9,0,0,0,0,1,5,4,0,0,0,0
60,55,12,0.994514099,1.718063524,-28.62188377,6.894608035,0,2.821829749,0.486465358,0.4447,-2.44624,1,13,5,0,0,0,1,18,0,0,0,0,0
60,56,12,0.994841892,1.732446609,-29.77322868,7.900063364,0.24083,2.654296898,0.482117591,0.42609,-3.2479,1,5,0,0,0,0,1,5,0,0,0,0,0
60,57,11,0.992378681,1.714079789,-31.15759943,9.158142956,0,3.230623166,0.481999453,0.44481,-2.37815,1,18,8,0,0,0,1,16,10,0,0,0,0
60,58,10,0.9949109,1.706764634,-30.36301482,8.84669921,0,2.864684469,0.484546023,0.48573,-3.15054,1,9,0,0,0,0,1,8,1,0,0,0,0
60,60,24,0.976376295,1.725955094,-32.22823354,10.6663264,0,2.257924653,0.485791999,0.40711,-2.35732,2,0,5,0,0,0,2,1,4,0,0,0,0
60,61,23,0.983586035,1.683504239,-32.57606014,9.893806474,0,2.280322787,0.488595964,0.50701,-3.78733,1,10,0,0,0,0,1,10,0,0,0,0,0
60,62,11,0.989260259,1.736371231,-32.89637621,10.60275462,0,4.488323208,0.362895792,0.3732,-2.49551,1,9,0,0,0,0,2,0,9,0,0,0,0
60,64,12,0.990645781,1.758608393,-33.23939322,12.14634853,0,4.749872797,0.285005574,0.3153,-2.94716,1,24,0,0,0,0,2,0,23,1,0,0,0
60,65,11,0.964216385,1.945723714,-34.17653209,10.80388647,0.40613,5.299647975,0.408043597,0.25285,-4.02081,3,1,0,2,0,0,3,0,0,3,0,0,0
60,66,13,0.969928656,2.01758783,-32.51223273,13.22711276,0.03751,6.197074087,0.32181199,0.21941,-3.81175,3,0,0,23,0,0,3,0,0,23,0,0,0
60,70,12,0.994516035,1.96932325,-34.27942885,13.89680304,0.08129,3.675860155,0.381183176,0.19938,-3.39892,3,0,0,74,0,0,3,0,0,74,0,0,0
60,72,35,0.986569629,2.030143582,-33.13663568,14.02595598,0,4.604675605,0.331023734,0.38556,-3.56669,1,5,0,0,0,0,1,5,0,0,0,0,0
60,73,105,0.991049401,2.04963987,-31.94210315,15.55256437,0,3.917711826,0.345181863,0.41214,-3.19624,1,16,0,0,0,0,1,15,1,0,0,0,0
60,74,118,0.994467253,2.086308622,-30.38513809,15.84180108,0,3.830103875,0.353926588,0.45436,-2.52295,1,17,3,0,0,0,1,20,0,0,0,0,0
60,75,24,0.995230514,2.118384864,-29.86597367,15.98828309,0.02175,3.805909358,0.346047923,0.49076,-3.41624,1,4,0,0,0,0,1,4,0,0,0,0,0
60,76,34,0.994634146,2.172963978,-29.92494011,16.0197053,0.00085,3.482979022,0.366141267,0.46606,-2.77773,2,10,23,0,0,0,1,31,2,0,0,0,0
60,77,59,0.990422584,2.169432641,-28.61627452,15.48730761,0,3.843199244,0.386877927,0.44475,-2.7647,1,9,0,0,0,0,2,3,6,0,0,0,0
60,78,36,0.995506093,2.255085278,-26.23034318,16.13436667,0,3.809367272,0.390780094,0.49207,-3.70613,1,17,6,0,0,0,1,23,0,0,0,0,0
60,79,23,0.993492378,2.27330255,-25.09837562,17.78314371,0,3.97538229,0.400016917,0.51527,-4.08112,1,26,0,0,0,0,1,26,0,0,0,0,0
60,80,24,0.994971912,2.372687419,-23.02445815,17.90554198,0,5.066729903,0.404546593,0.39194,-2.75696,1,10,0,0,0,0,2,0,10,0,0,0,0
60,81,24,0.996289738,2.422649718,-18.50564039,20.11447815,0.01942,4.330074683,0.40322775,0.30236,-3.20752,1,10,0,0,0,0,2,0,10,0,0,0,0
60,82,59,0.994119345,2.498939439,-18.46617557,19.31350271,0.15363,6.310986914,0.413749461,0.27637,-3.35763,1,2,0,2,0,0,2,0,3,1,0,0,0
60,83,36,0.99061478,2.506098447,-18.44451339,19.44809197,0.26376,6.475084156,0.419529869,0.22585,-3.84295,2,0,5,4,0,0,3,0,0,9,0,0,0
60,84,94,0.989283255,2.443668002,-18.33321368,19.8231352,0.05543,6.89796538,0.432486098,0.2088,-3.46664,3,0,0,20,0,0,3,0,0,20,0,0,0
60,85,23,0.98304845,2.248859442,-19.01683678,18.36051132,0,7.980943744,0.439985567,0.41042,-3.38263,1,2,0,0,0,0,1,2,0,0,0,0,0
60,86,23,0.990930777,2.480752747,-17.45215733,20.63006047,0,6.775274307,0.433852674,0.41827,-2.98721,1,19,0,0,0,0,1,19,0,0,0,0,0
60,88,23,0.992656398,2.575181497,-17.48535127,20.29352931,0,8.223182245,0.449364992,0.41528,-2.31011,1,4,0,0,0,0,1,4,0,0,0,0,0
60,89,24,0.991427497,2.561217329,-17.40750422,21.83361656,0,8.68281697,0.459624848,0.43366,-1.70237,1,22,5,0,0,0,1,27,0,0,0,0,0
60,90,11,0.992366804,2.594055413,-17.18400475,21.69897515,0,9.030966826,0.462560403,0.53427,-2.85026,1,1,0,0,0,0,1,1,0,0,0,0,0
60,91,35,0.995168307,2.602470425,-16.70939457,22.42848124,0.03607,9.289396821,0.466072689,0.51134,-3.28771,1,28,4,0,0,0,1,32,0,0,0,0,0
60,92,95,0.994532046,2.590509169,-15.97277392,22.73758878,0,9.319872583,0.485821094,0.43459,-2.65724,1,10,0,0,0,0,2,4,6,0,0,0,0
60,93,141,0.991725431,2.509852379,-16.5309795,21.799017,0,9.709679987,0.503671772,0.48575,-3.4343,1,13,3,0,0,0,1,16,0,0,0,0,0
60,94,70,0.994117377,2.518542037,-16.26037501,22.83028994,0,9.598465359,0.505671738,0.52367,-4.34631,1,5,0,0,0,0,1,5,0,0,0,0,0
61,64,12,0.98741654,1.715927044,-34.8499558,11.34142921,0,5.621960886,0.393796096,0.38734,-2.63795,1,6,0,0,0,0,2,0,6,0,0,0,0
61,66,25,0.992754012,1.941322445,-31.92717708,14.39059132,0.001,5.67625706,0.318800597,0.33605,-3.23355,1,57,0,0,0,0,2,0,57,0,0,0,0
61,67,27,0.985443275,1.925030325,-32.84707046,12.49527748,0.27204,3.802848411,0.361136061,0.26403,-3.74257,1,3,0,3,0,0,3,0,0,6,0,0,0
61,68,12,0.965913827,1.886333506,-34.55060456,9.944560613,0.10337,4.564458658,0.411951465,0.24726,-3.18132,2,3,7,4,0,0,3,0,2,12,0,0,0
62,66,13,0.991504899,1.61663349,-31.14988798,14.50487907,0.00055,3.292717549,0.400014626,0.22118,-3.48121,3,0,0,51,0,0,3,0,0,51,0,0,0
62,67,14,0.974094539,1.797427767,-31.36597682,13.89179124,0,1.718574652,0.489901105,0.4322,-2.73377,1,17,0,0,0,0,1,17,0,0,0,0,0
